Total_Income,Total_Food_Expenditure,Restaurant_and_hotels_Expenditure,Alcoholic_Beverages_and_Tobacco_Expenditure,Clothing_Footwear_and_Other_Wear_Expenditure,House_Rent__Water_and_Electricity_Expenditure,Medical_Care_Expenditure,Transportation_Expenditure,Communication_Expenditure,Education_Expenditure,Miscellaneous_Goods_and_Services_Expenditure,Total_Expenses,Savings
499869.0,135945.0,9700.0,0.0,4802.0,146340.0,611.0,21774.0,2700.0,0.0,28512.0,350384.0,149485.0
283900.0,122760.0,1800.0,385.0,3215.0,143268.0,77164.0,2904.0,1470.0,960.0,13626.0,367552.0,-83652.0
510357.0,112784.0,12090.0,488.0,6850.0,77304.0,160156.0,12174.0,1710.0,9132.0,39030.0,431718.0,78639.0
186066.0,153992.0,9360.0,0.0,1040.0,108546.0,3500.0,12588.0,1362.0,15658.0,8028.0,314074.0,-128008.0
314500.0,81226.0,10920.0,0.0,1370.0,51330.0,64506.0,4338.0,1140.0,0.0,21258.0,236088.0,78412.0
1090988.0,271834.0,69600.0,3430.0,7829.0,139020.0,3518.0,31728.0,6000.0,78000.0,24498.0,635457.0,455531.0
253838.0,146136.0,8300.0,260.0,1410.0,73860.0,15288.0,4734.0,1140.0,23670.0,14724.0,289522.0,-35684.0
316263.0,139426.0,5070.0,3714.0,2080.0,150168.0,347.0,3972.0,2010.0,0.0,4242.0,311029.0,5234.0
118565.0,80845.0,3250.0,3290.0,1666.0,29850.0,550.0,8610.0,1260.0,1720.0,3174.0,134215.0,-15650.0
147420.0,87740.0,5100.0,0.0,840.0,42888.0,2842.0,6000.0,2460.0,0.0,9636.0,157506.0,-10086.0
484575.0,118973.0,5100.0,0.0,6655.0,51954.0,55876.0,11622.0,4500.0,0.0,55788.0,310468.0,174107.0
338858.0,147535.0,11940.0,300.0,3245.0,105024.0,31790.0,65922.0,1680.0,0.0,34170.0,401606.0,-62748.0
360948.0,151126.0,21660.0,1810.0,5760.0,78360.0,8135.0,5040.0,2850.0,3130.0,10974.0,288845.0,72103.0
339638.0,109745.0,13425.0,160.0,11230.0,216516.0,3048.0,7254.0,8130.0,34440.0,10770.0,414718.0,-75080.0
275516.0,71111.0,360.0,1087.0,2340.0,59400.0,4440.0,4074.0,0.0,0.0,2052.0,144864.0,130652.0
1600870.0,183762.0,30480.0,6121.0,12531.0,97080.0,66108.0,31356.0,11628.0,155000.0,27420.0,621486.0,979384.0
120773.0,99536.0,4100.0,105.0,10120.0,44010.0,2642.0,8226.0,990.0,5575.0,7248.0,182552.0,-61779.0
68345.0,45765.0,3050.0,0.0,350.0,15144.0,98.0,1572.0,660.0,0.0,2922.0,69561.0,-1216.0
583180.0,197704.0,8700.0,0.0,5810.0,177678.0,5530.0,68286.0,20508.0,0.0,29664.0,513880.0,69300.0
118285.0,95310.0,3430.0,0.0,810.0,32400.0,6919.0,708.0,540.0,0.0,7542.0,147659.0,-29374.0
257085.0,186605.0,12600.0,0.0,9735.0,93846.0,180.0,12924.0,19794.0,37800.0,24066.0,397550.0,-140465.0
121030.0,66289.0,8240.0,0.0,1075.0,80448.0,0.0,3984.0,1368.0,16900.0,4086.0,182390.0,-61360.0
259460.0,155563.0,6400.0,3770.0,1352.0,65760.0,120.0,7392.0,1800.0,13000.0,4422.0,259579.0,-119.0
352160.0,126912.0,6200.0,675.0,330.0,35802.0,1021.0,5448.0,1200.0,0.0,9198.0,186786.0,165374.0
593830.0,220791.0,41600.0,0.0,1560.0,240876.0,1675.0,54090.0,30000.0,20000.0,26736.0,637328.0,-43498.0
93310.0,67347.0,0.0,3380.0,100.0,24060.0,0.0,2808.0,540.0,0.0,1884.0,100119.0,-6809.0
188050.0,171775.0,12440.0,6821.0,580.0,24120.0,140.0,7518.0,5184.0,4935.0,8136.0,241649.0,-53599.0
142938.0,80272.0,3000.0,110.0,1690.0,25800.0,118.0,4626.0,1440.0,5500.0,10470.0,133026.0,9912.0
358032.0,159941.0,34200.0,50.0,2308.0,90918.0,0.0,5688.0,7800.0,0.0,7146.0,308051.0,49981.0
168820.0,123246.0,4100.0,480.0,680.0,34638.0,2098.0,2274.0,2340.0,792.0,5220.0,175868.0,-7048.0
264330.0,147700.0,18800.0,0.0,4270.0,35748.0,4325.0,1788.0,2160.0,56100.0,9660.0,280551.0,-16221.0
418580.0,199041.0,5900.0,2080.0,2600.0,120120.0,12062.0,3468.0,2280.0,47500.0,10050.0,405101.0,13479.0
1178924.0,247872.0,19800.0,3810.0,38840.0,398400.0,4540.0,27012.0,22800.0,42500.0,96630.0,902204.0,276720.0
309440.0,139384.0,1920.0,100.0,1200.0,143520.0,2025.0,12360.0,1440.0,4800.0,13170.0,319919.0,-10479.0
252519.0,100620.0,11020.0,850.0,11565.0,102450.0,23740.0,10740.0,4440.0,0.0,17244.0,282669.0,-30150.0
605069.0,134258.0,2950.0,2172.0,10945.0,191130.0,8551.0,10884.0,3240.0,38000.0,15900.0,418030.0,187039.0
745174.0,134250.0,11200.0,0.0,26315.0,110550.0,850.0,5016.0,4020.0,41000.0,58812.0,392013.0,353161.0
488985.0,138306.0,8420.0,240.0,3805.0,112800.0,492.0,10728.0,4320.0,47500.0,11898.0,338509.0,150476.0
381490.0,128078.0,4140.0,670.0,5060.0,183120.0,11700.0,3372.0,10788.0,8000.0,11412.0,366340.0,15150.0
374750.0,212334.0,10080.0,3780.0,17583.0,129840.0,847.0,4572.0,6900.0,1080.0,17292.0,404308.0,-29558.0
669086.0,165847.0,39140.0,0.0,3150.0,164250.0,18050.0,13134.0,7740.0,32000.0,16692.0,460003.0,209083.0
207514.0,90355.0,15030.0,119.0,720.0,104280.0,5720.0,5148.0,3870.0,16000.0,11718.0,252960.0,-45446.0
719164.0,172522.0,69010.0,0.0,6328.0,232752.0,23400.0,40188.0,28854.0,129000.0,43860.0,745914.0,-26750.0
279800.0,89714.0,11843.0,360.0,1448.0,106368.0,2800.0,6156.0,3030.0,46500.0,10092.0,278311.0,1489.0
556582.0,175183.0,18170.0,0.0,3826.0,268254.0,6080.0,50874.0,17760.0,27000.0,19032.0,586179.0,-29597.0
617692.0,162910.0,13600.0,0.0,8510.0,265104.0,360.0,25326.0,14994.0,600.0,32856.0,524260.0,93432.0
720829.0,167412.0,31500.0,35.0,11000.0,265674.0,3500.0,63156.0,17196.0,85500.0,38646.0,683619.0,37210.0
496221.0,131926.0,26925.0,0.0,8228.0,248910.0,6000.0,20082.0,20400.0,32500.0,12000.0,506971.0,-10750.0
279122.0,139450.0,18585.0,0.0,1580.0,82428.0,33769.0,5082.0,3600.0,42320.0,5448.0,332262.0,-53140.0
260567.0,153370.0,10200.0,3620.0,3365.0,26952.0,3359.0,10746.0,5040.0,17000.0,5616.0,239268.0,21299.0
731769.0,320980.0,25600.0,11836.0,6405.0,120192.0,16330.0,31944.0,19794.0,23700.0,35202.0,611983.0,119786.0
327933.0,187092.0,9200.0,0.0,15820.0,75510.0,15317.0,21756.0,7200.0,95980.0,12264.0,440139.0,-112206.0
430931.0,229155.0,11100.0,3155.0,23527.0,205734.0,715.0,21618.0,4800.0,6650.0,14196.0,520650.0,-89719.0
619745.0,184543.0,3000.0,2715.0,1859.0,109020.0,1035.0,44658.0,1200.0,0.0,6432.0,354462.0,265283.0
448275.0,182850.0,3000.0,0.0,973.0,107730.0,4665.0,44886.0,4500.0,0.0,15912.0,364516.0,83759.0
221300.0,56089.0,1800.0,0.0,500.0,63498.0,17060.0,4080.0,2100.0,0.0,3054.0,148181.0,73119.0
404210.0,88550.0,2400.0,0.0,2750.0,79140.0,2180.0,6168.0,2016.0,0.0,4116.0,187320.0,216890.0
560900.0,152237.0,500.0,0.0,12380.0,168720.0,34900.0,5460.0,6600.0,2520.0,27546.0,410863.0,150037.0
168422.0,98069.0,200.0,4290.0,2150.0,10698.0,4696.0,3180.0,1560.0,100.0,7620.0,132563.0,35859.0
1064050.0,200703.0,27780.0,10855.0,21210.0,131502.0,19500.0,27396.0,17700.0,5410.0,39390.0,501446.0,562604.0
609200.0,127824.0,1270.0,6965.0,8640.0,31890.0,340.0,7440.0,5040.0,660.0,18282.0,208351.0,400849.0
733022.0,175032.0,3325.0,510.0,9670.0,128118.0,3300.0,3558.0,3120.0,16200.0,28092.0,370925.0,362097.0
505600.0,174112.0,2000.0,2496.0,4365.0,56400.0,910.0,58842.0,3600.0,3190.0,16182.0,322097.0,183503.0
250360.0,139723.0,13652.0,3576.0,4490.0,84360.0,1000.0,6966.0,1020.0,40600.0,11658.0,307045.0,-56685.0
320736.0,133773.0,13692.0,0.0,2850.0,136140.0,7920.0,11808.0,4080.0,29500.0,16230.0,355993.0,-35257.0
491740.0,60438.0,52852.0,5830.0,5580.0,39588.0,360.0,4170.0,2040.0,18700.0,3540.0,193098.0,298642.0
164820.0,181858.0,3000.0,408.0,8960.0,10470.0,300.0,7440.0,2340.0,3400.0,20214.0,238390.0,-73570.0
138886.0,144009.0,11120.0,95.0,1145.0,62460.0,630.0,3900.0,936.0,1225.0,8304.0,233824.0,-94938.0
480700.0,185896.0,1580.0,300.0,5310.0,108660.0,1473.0,9282.0,1512.0,0.0,8010.0,322023.0,158677.0
599185.0,227122.0,12400.0,540.0,17749.0,156216.0,33604.0,32004.0,13392.0,1744.0,59670.0,554441.0,44744.0
476448.0,167196.0,11000.0,0.0,2784.0,117048.0,31400.0,6918.0,1200.0,1331.0,11058.0,349935.0,126513.0
322700.0,95487.0,900.0,0.0,2784.0,70668.0,0.0,4680.0,1800.0,405.0,6258.0,182982.0,139718.0
220400.0,91581.0,500.0,0.0,2784.0,92754.0,2364.0,2880.0,2700.0,135.0,7512.0,203210.0,17190.0
193500.0,194815.0,2000.0,0.0,11095.0,138000.0,10830.0,13254.0,1512.0,1420.0,12300.0,385226.0,-191726.0
149425.0,35951.0,0.0,1170.0,2784.0,70440.0,0.0,1200.0,0.0,0.0,2538.0,114083.0,35342.0
969634.0,261914.0,34580.0,0.0,22590.0,93420.0,1180.0,6780.0,9300.0,100.0,14280.0,444144.0,525490.0
425110.0,171532.0,500.0,0.0,1400.0,52632.0,1070.0,9600.0,720.0,11250.0,12408.0,261112.0,163998.0
371330.0,149720.0,2200.0,0.0,6825.0,59004.0,6475.0,480.0,3096.0,2060.0,11268.0,241128.0,130202.0
263385.0,187390.0,2650.0,0.0,14370.0,80520.0,1351.0,13500.0,5580.0,3705.0,11286.0,320352.0,-56967.0
174291.0,133107.0,2280.0,0.0,11345.0,46320.0,600.0,2610.0,408.0,1725.0,6132.0,204527.0,-30236.0
349142.0,168171.0,3520.0,300.0,3340.0,103710.0,29300.0,22560.0,1776.0,609.0,11604.0,344890.0,4252.0
413520.0,228198.0,7200.0,0.0,1945.0,46404.0,70.0,55722.0,7200.0,0.0,8196.0,354935.0,58585.0
405020.0,149397.0,0.0,0.0,985.0,51234.0,22400.0,16800.0,1260.0,55420.0,6498.0,303994.0,101026.0
463549.0,123497.0,1300.0,0.0,1350.0,46800.0,77869.0,4338.0,960.0,0.0,4386.0,260500.0,203049.0
153060.0,81654.0,1740.0,1700.0,2784.0,87870.0,82.0,1680.0,0.0,0.0,1668.0,179178.0,-26118.0
48533.0,36600.0,0.0,0.0,1050.0,30120.0,6540.0,336.0,0.0,0.0,996.0,75642.0,-27109.0
153155.0,94777.0,480.0,2848.0,4080.0,41580.0,900.0,5700.0,2100.0,0.0,3900.0,156365.0,-3210.0
179075.0,157139.0,19000.0,940.0,1594.0,41706.0,1040.0,10164.0,5700.0,0.0,5634.0,242917.0,-63842.0
1060487.0,72174.0,0.0,11207.0,2784.0,70260.0,120.0,0.0,0.0,0.0,420.0,156965.0,903522.0
80720.0,53246.0,170.0,420.0,2784.0,39000.0,6510.0,4536.0,0.0,0.0,1716.0,108382.0,-27662.0
538106.0,146032.0,51080.0,2262.0,15040.0,71610.0,2837.0,5472.0,12600.0,22295.0,10188.0,339416.0,198690.0
201195.0,154945.0,10450.0,360.0,2515.0,27288.0,730.0,4980.0,1200.0,540.0,4050.0,207058.0,-5863.0
246923.0,128928.0,7620.0,7770.0,480.0,20100.0,240.0,6360.0,1608.0,565.0,5394.0,179065.0,67858.0
93320.0,90574.0,0.0,2420.0,2784.0,26070.0,900.0,2928.0,600.0,0.0,2088.0,128364.0,-35044.0
860145.0,110476.0,5360.0,0.0,1000.0,141642.0,50947.0,29736.0,6600.0,0.0,28524.0,374285.0,485860.0
647136.0,205645.0,39220.0,600.0,5270.0,259620.0,0.0,31530.0,5520.0,15950.0,9750.0,573105.0,74031.0
473995.0,287500.0,33660.0,1819.0,22891.0,174060.0,8355.0,6696.0,10740.0,123450.0,18432.0,687603.0,-213608.0
202040.0,121724.0,1500.0,0.0,400.0,112614.0,11352.0,2916.0,1368.0,0.0,2598.0,254472.0,-52432.0
404862.0,260403.0,34290.0,11057.0,3150.0,86478.0,390.0,15912.0,3540.0,38500.0,21870.0,475590.0,-70728.0
254605.0,178570.0,4760.0,1105.0,5230.0,66570.0,4023.0,11028.0,1800.0,700.0,4662.0,278448.0,-23843.0
93604.0,55874.0,320.0,0.0,2784.0,45474.0,25.0,2184.0,1200.0,0.0,1326.0,109187.0,-15583.0
326366.0,192595.0,5920.0,21350.0,1075.0,27300.0,243.0,10176.0,3480.0,0.0,3930.0,266069.0,60297.0
121492.0,130744.0,3000.0,0.0,600.0,18300.0,34.0,5688.0,0.0,1860.0,2466.0,162692.0,-41200.0
362998.0,172035.0,11280.0,0.0,18250.0,138090.0,185.0,27942.0,7440.0,0.0,8514.0,383736.0,-20738.0
132690.0,78292.0,2100.0,13260.0,2784.0,102240.0,4900.0,3660.0,0.0,0.0,1080.0,208316.0,-75626.0
159515.0,73551.0,0.0,0.0,2784.0,45780.0,6032.0,2760.0,1380.0,0.0,1212.0,133499.0,26016.0
353230.0,227443.0,8335.0,1170.0,7650.0,88260.0,21902.0,9858.0,5040.0,8200.0,12930.0,390788.0,-37558.0
120620.0,100476.0,3260.0,0.0,1280.0,41040.0,0.0,8820.0,7200.0,480.0,3384.0,165940.0,-45320.0
618955.0,269534.0,29910.0,6067.0,4060.0,48720.0,1150.0,17700.0,5508.0,35500.0,18840.0,436989.0,181966.0
164380.0,77857.0,1050.0,0.0,450.0,39660.0,2700.0,2460.0,0.0,0.0,3840.0,128017.0,36363.0
458008.0,214696.0,13280.0,3630.0,4820.0,54180.0,562.0,4428.0,1620.0,19300.0,20346.0,336862.0,121146.0
286447.0,201710.0,9180.0,5200.0,2900.0,51834.0,2735.0,5430.0,1800.0,3885.0,20796.0,305470.0,-19023.0
302272.0,225940.0,4260.0,13482.0,6480.0,65418.0,2430.0,3066.0,1314.0,8885.0,17352.0,348627.0,-46355.0
298345.0,127392.0,3300.0,24050.0,13270.0,62298.0,70.0,5808.0,1800.0,0.0,12774.0,250762.0,47583.0
636231.0,234643.0,10500.0,6901.0,6725.0,62022.0,2345.0,4266.0,2580.0,2970.0,20070.0,353022.0,283209.0
199080.0,166246.0,3300.0,2644.0,1700.0,46800.0,208.0,1680.0,540.0,0.0,6726.0,229844.0,-30764.0
1010780.0,200274.0,8800.0,5070.0,5380.0,135780.0,24230.0,14604.0,9060.0,25740.0,8388.0,437326.0,573454.0
140435.0,90402.0,500.0,0.0,750.0,80328.0,1360.0,3024.0,1890.0,10800.0,4830.0,193884.0,-53449.0
194208.0,118001.0,3960.0,3690.0,10188.0,20940.0,530.0,19170.0,16320.0,1300.0,8934.0,203033.0,-8825.0
184400.0,177375.0,9940.0,8755.0,1980.0,41340.0,1500.0,11076.0,2304.0,10600.0,5070.0,269940.0,-85540.0
275860.0,160595.0,2830.0,2870.0,1000.0,63852.0,1518.0,3780.0,1620.0,0.0,5124.0,243189.0,32671.0
644660.0,324963.0,21970.0,14560.0,7390.0,105840.0,6990.0,17772.0,7920.0,32430.0,11346.0,551181.0,93479.0
11832860.0,229786.0,61550.0,9672.0,7740.0,269340.0,37500.0,34548.0,10800.0,87700.0,54936.0,803572.0,11029288.0
404310.0,185961.0,4400.0,8075.0,5470.0,74100.0,0.0,12600.0,4680.0,3480.0,8598.0,307364.0,96946.0
111560.0,84590.0,2200.0,350.0,550.0,53382.0,285.0,3024.0,270.0,0.0,2730.0,147381.0,-35821.0
324100.0,170548.0,7920.0,6695.0,1310.0,159180.0,60.0,4362.0,4170.0,1380.0,14916.0,370541.0,-46441.0
413070.0,197168.0,15700.0,8240.0,3590.0,96936.0,120.0,4770.0,10680.0,25980.0,11388.0,374572.0,38498.0
347430.0,176330.0,9595.0,480.0,2600.0,57000.0,726.0,2724.0,2040.0,150.0,5718.0,257363.0,90067.0
625500.0,205978.0,8800.0,3150.0,3250.0,79560.0,1000.0,8184.0,2400.0,2200.0,7062.0,321584.0,303916.0
300215.0,90320.0,1500.0,24180.0,1250.0,116724.0,324.0,3600.0,3900.0,0.0,3348.0,245146.0,55069.0
444729.0,257679.0,18545.0,300.0,6800.0,183630.0,2965.0,11784.0,9360.0,38100.0,17070.0,546233.0,-101504.0
191640.0,194865.0,6000.0,10000.0,720.0,46716.0,85.0,7116.0,1260.0,1200.0,4200.0,272162.0,-80522.0
132772.0,86295.0,750.0,360.0,2670.0,81150.0,15850.0,672.0,600.0,2600.0,3048.0,193995.0,-61223.0
360172.0,199211.0,21600.0,0.0,2784.0,86610.0,105.0,12768.0,2220.0,15050.0,4800.0,345148.0,15024.0
326250.0,115418.0,6450.0,0.0,1190.0,58650.0,3036.0,9264.0,1800.0,0.0,35244.0,231052.0,95198.0
592855.0,213862.0,45600.0,0.0,9650.0,200616.0,7200.0,12312.0,36000.0,69700.0,83064.0,678004.0,-85149.0
189904.0,146634.0,4600.0,330.0,1290.0,152088.0,120.0,5112.0,2070.0,23185.0,10860.0,346289.0,-156385.0
218708.0,148510.0,3675.0,2830.0,3420.0,80082.0,5820.0,16614.0,1680.0,1400.0,8292.0,272323.0,-53615.0
267452.0,239421.0,6720.0,900.0,3300.0,117900.0,285.0,2796.0,3900.0,5940.0,7500.0,388662.0,-121210.0
679890.0,188812.0,12850.0,4590.0,1490.0,46980.0,1247.0,4566.0,4500.0,0.0,10188.0,275223.0,404667.0
239692.0,121501.0,2750.0,10785.0,4779.0,147144.0,42260.0,3666.0,3900.0,0.0,21558.0,358343.0,-118651.0
183510.0,152895.0,10700.0,1650.0,1210.0,43500.0,1800.0,6972.0,2070.0,47600.0,13770.0,282167.0,-98657.0
163949.0,50662.0,750.0,0.0,1000.0,103098.0,5801.0,1200.0,0.0,0.0,1926.0,164437.0,-488.0
303944.0,147043.0,3000.0,1950.0,1420.0,63120.0,0.0,6372.0,1740.0,200.0,5784.0,230629.0,73315.0
540391.0,150072.0,20800.0,770.0,27550.0,203844.0,8150.0,19992.0,4020.0,0.0,32256.0,467454.0,72937.0
362218.0,109163.0,7600.0,2140.0,1945.0,255750.0,0.0,918.0,4200.0,500.0,7500.0,389716.0,-27498.0
656830.0,123890.0,18200.0,0.0,8975.0,114960.0,864.0,17604.0,4200.0,0.0,17304.0,305997.0,350833.0
358835.0,219391.0,3200.0,3605.0,1450.0,86160.0,1050.0,12072.0,7380.0,0.0,9630.0,343938.0,14897.0
411558.0,170848.0,11360.0,790.0,4160.0,133290.0,96.0,4572.0,4068.0,4430.0,14430.0,348044.0,63514.0
569930.0,204027.0,9700.0,1820.0,10270.0,144990.0,7640.0,35184.0,17100.0,150.0,13326.0,444207.0,125723.0
85505.0,51523.0,800.0,572.0,800.0,44160.0,40.0,780.0,0.0,0.0,1434.0,100109.0,-14604.0
184410.0,90020.0,0.0,0.0,4430.0,34290.0,440.0,2364.0,0.0,0.0,4200.0,135744.0,48666.0
373022.0,180185.0,27050.0,10111.0,10490.0,71100.0,3406.0,42168.0,9600.0,14800.0,11916.0,380826.0,-7804.0
327205.0,189089.0,3000.0,1894.0,3936.0,152730.0,1850.0,7638.0,1920.0,0.0,10158.0,372215.0,-45010.0
197229.0,81318.0,900.0,740.0,4020.0,102030.0,420.0,4164.0,2880.0,750.0,3972.0,201194.0,-3965.0
325780.0,112420.0,0.0,500.0,1015.0,36540.0,5400.0,4464.0,180.0,0.0,2898.0,163417.0,162363.0
256505.0,108279.0,600.0,330.0,7890.0,60240.0,40.0,4236.0,3600.0,1800.0,7728.0,194743.0,61762.0
141300.0,81582.0,0.0,0.0,8760.0,58158.0,17000.0,4800.0,3000.0,10000.0,9030.0,192330.0,-51030.0
76333.0,45473.0,0.0,0.0,1200.0,40650.0,2958.0,1332.0,0.0,0.0,1290.0,92903.0,-16570.0
438804.0,166147.0,1000.0,4010.0,24250.0,64110.0,770.0,6192.0,5310.0,2100.0,37452.0,311341.0,127463.0
356703.0,182766.0,5340.0,768.0,8708.0,49578.0,170.0,13194.0,4560.0,9370.0,13806.0,288260.0,68443.0
513464.0,146912.0,1000.0,1810.0,7750.0,55440.0,2300.0,2664.0,3000.0,5700.0,7254.0,233830.0,279634.0
493610.0,197819.0,3450.0,4370.0,11250.0,51174.0,11120.0,6606.0,8298.0,100.0,7530.0,301717.0,191893.0
523821.0,111081.0,0.0,10735.0,5220.0,52230.0,31800.0,5328.0,1800.0,0.0,12000.0,230194.0,293627.0
127240.0,143312.0,0.0,2080.0,2260.0,20370.0,8800.0,10194.0,780.0,300.0,7272.0,195368.0,-68128.0
236226.0,173479.0,2750.0,2050.0,7080.0,63060.0,0.0,6552.0,3000.0,1000.0,10146.0,269117.0,-32891.0
270880.0,83915.0,700.0,540.0,1290.0,62460.0,4300.0,2664.0,2400.0,0.0,9870.0,168139.0,102741.0
183150.0,65956.0,0.0,0.0,2784.0,53940.0,0.0,1866.0,900.0,0.0,8070.0,133516.0,49634.0
496253.0,143261.0,16710.0,552.0,16590.0,91620.0,635.0,14226.0,18360.0,3730.0,12108.0,317792.0,178461.0
232995.0,147700.0,2440.0,0.0,20253.0,108348.0,17340.0,2388.0,3420.0,0.0,12336.0,314225.0,-81230.0
206829.0,116556.0,15300.0,0.0,1270.0,57750.0,70.0,11976.0,6360.0,12750.0,5382.0,227414.0,-20585.0
504937.0,243635.0,20595.0,498.0,4304.0,160380.0,280.0,9420.0,3780.0,3390.0,10632.0,456914.0,48023.0
267812.0,198725.0,13100.0,1385.0,5464.0,159246.0,5480.0,25914.0,7008.0,32140.0,19440.0,467902.0,-200090.0
160717.0,140173.0,10210.0,1173.0,1150.0,40272.0,992.0,3396.0,1200.0,3150.0,6768.0,208484.0,-47767.0
181848.0,248895.0,8010.0,11785.0,13734.0,29196.0,1202.0,12834.0,1080.0,2647.0,8892.0,338275.0,-156427.0
596366.0,336056.0,53720.0,3235.0,50756.0,148170.0,10664.0,11928.0,22200.0,780.0,47376.0,684885.0,-88519.0
250050.0,215373.0,9100.0,1061.0,5940.0,92358.0,819.0,2826.0,636.0,2880.0,6264.0,337257.0,-87207.0
776382.0,373302.0,16980.0,1040.0,5905.0,148206.0,6348.0,16944.0,14814.0,14300.0,32508.0,630347.0,146035.0
180517.0,102873.0,15260.0,1988.0,1460.0,40890.0,0.0,4620.0,3060.0,5200.0,7116.0,182467.0,-1950.0
166503.0,128003.0,2400.0,12074.0,1780.0,83760.0,4146.0,2658.0,2448.0,0.0,5292.0,242561.0,-76058.0
301870.0,311709.0,9510.0,1301.0,5505.0,60948.0,1410.0,2364.0,2460.0,600.0,7836.0,403643.0,-101773.0
207621.0,173974.0,4250.0,1222.0,5105.0,105540.0,824.0,2550.0,660.0,210.0,4968.0,299303.0,-91682.0
193318.0,153334.0,9160.0,1170.0,990.0,97758.0,80.0,9672.0,1800.0,820.0,12990.0,287774.0,-94456.0
140900.0,94402.0,1600.0,0.0,2900.0,96138.0,7175.0,3468.0,768.0,0.0,2940.0,209391.0,-68491.0
215223.0,73195.0,7670.0,12251.0,16109.0,57840.0,0.0,1032.0,1260.0,0.0,6258.0,175615.0,39608.0
254340.0,128654.0,3140.0,0.0,3370.0,86124.0,51950.0,1986.0,720.0,1100.0,3366.0,280410.0,-26070.0
318888.0,252226.0,25360.0,19633.0,6732.0,60942.0,43044.0,6780.0,3720.0,3990.0,9420.0,431847.0,-112959.0
587484.0,447570.0,12500.0,11319.0,25601.0,111126.0,3112.0,13890.0,8160.0,870.0,23778.0,657926.0,-70442.0
273331.0,104884.0,2700.0,215.0,1580.0,70674.0,477.0,3570.0,1440.0,0.0,8130.0,193670.0,79661.0
209024.0,67113.0,420.0,0.0,1050.0,33408.0,120.0,1452.0,1896.0,0.0,3630.0,109089.0,99935.0
175062.0,102710.0,360.0,180.0,1395.0,16758.0,3315.0,2742.0,1230.0,0.0,6384.0,135074.0,39988.0
90702.0,52554.0,900.0,812.0,805.0,12816.0,5618.0,1518.0,0.0,0.0,2418.0,77441.0,13261.0
49420.0,60641.0,2856.0,1020.0,180.0,11826.0,69.0,2184.0,210.0,2120.0,3330.0,84436.0,-35016.0
69751.0,98342.0,2870.0,0.0,1985.0,17376.0,1570.0,3288.0,360.0,2760.0,3462.0,132013.0,-62262.0
37596.0,29026.0,240.0,375.0,741.0,14862.0,86.0,402.0,684.0,0.0,588.0,47004.0,-9408.0
28947.0,26055.0,480.0,385.0,3005.0,14958.0,204.0,2862.0,0.0,0.0,960.0,48909.0,-19962.0
65843.0,73388.0,228.0,130.0,212.0,10644.0,2196.0,1080.0,54.0,100.0,2202.0,90234.0,-24391.0
50408.0,48162.0,1340.0,2412.0,1610.0,8280.0,282.0,1332.0,0.0,800.0,1800.0,66018.0,-15610.0
92159.0,35096.0,200.0,573.0,1335.0,21330.0,1120.0,2724.0,0.0,0.0,3138.0,65516.0,26643.0
136278.0,96736.0,5170.0,1966.0,940.0,14184.0,358.0,2238.0,600.0,1023.0,3360.0,126575.0,9703.0
263067.0,92028.0,4410.0,4429.0,2710.0,33810.0,206.0,6858.0,1260.0,0.0,11400.0,157111.0,105956.0
26604.0,23523.0,0.0,30.0,330.0,7824.0,340.0,396.0,0.0,0.0,1284.0,33727.0,-7123.0
155566.0,231997.0,15188.0,0.0,2850.0,24996.0,923.0,6294.0,456.0,6480.0,5580.0,294764.0,-139198.0
73419.0,58209.0,100.0,0.0,1125.0,23448.0,280.0,1902.0,630.0,0.0,5046.0,90740.0,-17321.0
92280.0,54162.0,1800.0,0.0,310.0,26172.0,1230.0,2004.0,720.0,0.0,1776.0,88174.0,4106.0
50566.0,39782.0,20670.0,0.0,730.0,15576.0,90.0,1248.0,180.0,0.0,1188.0,79464.0,-28898.0
138608.0,173242.0,71820.0,1610.0,1565.0,18348.0,222.0,6588.0,630.0,18850.0,2664.0,295539.0,-156931.0
109854.0,83161.0,0.0,155.0,550.0,21798.0,58.0,522.0,258.0,0.0,1452.0,107954.0,1900.0
104487.0,109088.0,2618.0,7670.0,1035.0,41172.0,329.0,5490.0,360.0,1330.0,5316.0,174408.0,-69921.0
26994.0,80106.0,0.0,640.0,2784.0,18150.0,30.0,3402.0,1800.0,0.0,5952.0,112864.0,-85870.0
91502.0,111323.0,1832.0,30.0,2020.0,18072.0,344.0,2424.0,570.0,1255.0,4530.0,142400.0,-50898.0
183817.0,235887.0,388.0,771.0,270.0,28392.0,2638.0,4686.0,312.0,1090.0,9516.0,283950.0,-100133.0
94283.0,188577.0,3600.0,1490.0,400.0,11832.0,5800.0,3702.0,3288.0,600.0,1620.0,220909.0,-126626.0
102115.0,110619.0,12400.0,295.0,3140.0,17106.0,2971.0,37602.0,12852.0,13715.0,6336.0,217036.0,-114921.0
130768.0,95717.0,0.0,1060.0,475.0,25590.0,18.0,4080.0,0.0,0.0,3006.0,129946.0,822.0
166726.0,85656.0,140.0,2200.0,205.0,20442.0,406.0,9642.0,1044.0,0.0,6942.0,126677.0,40049.0
264976.0,143476.0,0.0,155.0,2882.0,38658.0,1800.0,10524.0,1176.0,30.0,7326.0,206027.0,58949.0
